id,city_id,registered_at,first_name,last_name,farm_size
5463,20729,10/09/2018,Laetitia,Lecomte,165
5464,31710,10/09/2018,Raymond,Nicolas,192
5465,890,10/10/2018,Joséphine,Benoit,202
5466,10574,10/10/2018,Dominique,Benard,87
5467,11187,10/10/2018,Agathe,Girard,179
5468,12091,10/10/2018,Julie,Bonnin,156
5469,18787,10/10/2018,Agnès,Verdier,104
5470,32867,10/10/2018,Christophe,Morin,200
5471,14659,10/11/2018,David,Cordier,89
5472,21196,10/11/2018,Isaac,Moreno,120
5473,22166,10/11/2018,Danielle,Lacombe,224
5474,23063,10/11/2018,Anaïs,Pascal,199
5475,31559,10/11/2018,Rémy,Perrier,150
5476,4246,10/12/2018,Théophile,Alves,185
5477,6889,10/12/2018,Maggie,Garcia,142
5478,11282,10/12/2018,Guillaume,Nicolas,62
5479,14185,10/12/2018,Xavier,Regnier,170
5480,15040,10/12/2018,Marie,Bernard,222
5481,19202,10/12/2018,Élodie,Blin,55
5482,24559,10/12/2018,Manon,Renault,68
5483,31724,10/12/2018,Patrick,Huet,133
5484,1504,10/13/2018,Marc,Hamel,114
5485,5803,10/13/2018,Capucine,Gaudin,165
5486,15439,10/13/2018,Colette,Rodriguez,127
5487,15981,10/13/2018,Mathilde,Gauthier,141
5488,19984,10/13/2018,Corinne,Guyot,188
5489,26080,10/13/2018,Marine,Le Goff,176
5490,27467,10/13/2018,Arnaude,Benoit,166
5491,30980,10/13/2018,Sébastien,Vasseur,193
5492,3435,10/14/2018,Anouk,Delmas,176
5493,5678,10/14/2018,Émile,Benoit,193
5494,11285,10/14/2018,Bernadette,Francois,89
5495,20264,10/14/2018,Pierre,Muller,180
5496,20922,10/14/2018,François,Rossi,216
5497,26735,10/14/2018,Étienne,Faure,212
5498,29300,10/14/2018,Édith,Potier,181
5499,33673,10/14/2018,Philippe,Pons,94
5500,33844,10/14/2018,Hugues,Laroche,115
5501,33966,10/14/2018,Adélaïde,Fernandes,107
5502,3038,10/15/2018,Jacqueline,Klein,190
5503,4564,10/15/2018,Noël,Raynaud,207
5504,2159,10/16/2018,Lucie,Baudry,92
5505,3114,10/16/2018,Guy,Laroche,147
5506,7149,10/16/2018,Mathilde,Peltier,125
5507,16739,10/16/2018,Timothée,Boulanger,142
5508,17923,10/16/2018,Laurence,Boutin,194
5509,22779,10/16/2018,Matthieu,Le Gall,152
5510,28644,10/16/2018,Diane,Alves,147
5511,32944,10/16/2018,Richard,De Oliveira,67
5512,2647,10/17/2018,Margot,Da Silva,209
5513,7539,10/17/2018,Adrien,Fontaine,202
5514,20997,10/17/2018,Zoé,Alexandre,191
5515,27163,10/17/2018,Jean,Caron,60
5516,30632,10/17/2018,Brigitte,Jacquot,215
5517,4133,10/18/2018,Colette,Riou,152
5518,8113,10/18/2018,Anne,Leveque,197
5519,17266,10/18/2018,Grégoire,Guyon,189
5520,19604,10/18/2018,Élise,Couturier,150
5521,30344,10/18/2018,Jacqueline,Pinto,51
5522,30486,10/18/2018,Catherine,Traore,125
5523,1,10/18/2018,Catherine,Coulon,83
5524,33934,10/18/2018,Édith,Dumont,75
5525,17233,10/19/2018,Alexandre,Denis,223
5526,17765,10/19/2018,Guy,Pottier,179
5527,26896,10/19/2018,Andrée,Berger,203
5528,27937,10/19/2018,Margaret,Noel,132
5529,28112,10/19/2018,Bernard,Hoarau,158
5530,28846,10/19/2018,Timothée,Hamon,116
5531,13251,10/20/2018,Juliette,Robin,93
5532,13668,10/20/2018,Gilbert,Goncalves,166
5533,19313,10/20/2018,François,Ribeiro,111
5534,26349,10/20/2018,Gilles,Gautier,140
5535,5328,10/21/2018,Laetitia,Bouvet,220
5536,5809,10/21/2018,Alexandrie,Pages,96
5537,12550,10/21/2018,Marie,Levy,107
5538,22303,10/21/2018,Eugène,Blin,162
5539,33292,10/21/2018,Laetitia,Prevost,55
5540,1582,10/22/2018,Stéphane,Bailly,97
5541,25632,10/22/2018,Noël,Collin,84
5542,29684,10/22/2018,Jules,Rossi,194
5543,33671,10/22/2018,Alain,Merle,93
5544,33695,10/22/2018,Alix,Rocher,223
5545,34704,10/22/2018,Lucy,Courtois,181
5546,6568,10/23/2018,Adélaïde,Pruvost,70
5547,8636,10/23/2018,Madeleine,Paul,96
5548,16262,10/23/2018,Nicole,Marin,67
5549,24223,10/23/2018,Thierry,Da Silva,181
5550,31624,10/23/2018,Théodore,Charles,114
5551,1330,10/24/2018,Suzanne,Cohen,95
5552,1727,10/24/2018,Alexandrie,Guillou,169
5553,7094,10/24/2018,Martin,Grondin,225
5554,30078,10/24/2018,Laetitia,Gomez,157
5555,967,10/25/2018,Véronique,Lenoir,215
5556,19438,10/25/2018,Cécile,Fernandes,55
5557,25511,10/25/2018,Emmanuel,Masse,167
5558,26385,10/25/2018,Nicole,Loiseau,86
5559,26617,10/25/2018,Théodore,Ramos,157
5560,30314,10/25/2018,Nathalie,Berthelot,117
5561,6198,10/26/2018,Charles,Marion,68
5562,7056,10/26/2018,Robert,Didier,75
5563,15340,10/26/2018,Julien,Traore,151
5564,17180,10/26/2018,Stéphanie,Roche,73
5565,19816,10/26/2018,Françoise,Andre,211
5566,22794,10/26/2018,Daniel,Etienne,210
5567,26139,10/26/2018,Auguste,Allain,133
5568,11567,10/27/2018,Vincent,Colin,69
5569,19748,10/27/2018,Philippe,Humbert,164
5570,21510,10/27/2018,Richard,Garnier,124
5571,25086,10/27/2018,Pierre,Riou,187
5572,27420,10/27/2018,Catherine,Regnier,174
5573,33262,10/27/2018,Corinne,Hubert,85
5574,34462,10/27/2018,Maurice,Delmas,200
5575,295,10/28/2018,Aimée,Bourgeois,119
5576,8495,10/28/2018,Dominique,Duhamel,208
5577,10274,10/28/2018,Martin,Prevost,216
5578,24165,10/28/2018,Brigitte,Langlois,159
5579,30972,10/28/2018,André,Guillot,222
5580,34345,10/28/2018,Noémi,Hebert,96
5581,288,10/29/2018,Rémy,Turpin,72
5582,4561,10/29/2018,Christine,Delmas,193
5583,10778,10/29/2018,Colette,Mallet,81
5584,18220,10/29/2018,Alfred,Rodriguez,128
5585,23746,10/29/2018,Grégoire,Perrier,60
5586,18064,10/30/2018,Stéphane,Vaillant,111
5587,23969,10/30/2018,Jeannine,Blanchard,208
5588,27572,10/30/2018,Gérard,Rossi,148
5589,719,10/31/2018,Victor,Tanguy,198
5590,5669,10/31/2018,Guy,Lemaitre,156
5591,16692,10/31/2018,Élodie,Aubry,62
5592,19544,10/31/2018,Lucy,Bonnin,207
5593,23540,10/31/2018,Antoine,Dufour,69
5594,23554,10/31/2018,Gabriel,Duhamel,133
5595,23858,10/31/2018,Stéphanie,Riviere,57
5596,23966,10/31/2018,Audrey,Charpentier,196
5597,32835,10/31/2018,Claire,Lebreton,169
5598,4243,11/01/2018,Jacqueline,Lelievre,72
5599,5501,11/01/2018,Lorraine,Mahe,127
5600,15320,11/01/2018,Roland,Maury,135
5601,23658,11/01/2018,Manon,Bazin,132
5602,24340,11/01/2018,Marine,Gomes,120
5603,175,11/02/2018,Roger,Royer,223
5604,3514,11/02/2018,Frédérique,Dupuis,118
5605,17949,11/02/2018,Aimée,Dupuis,146
5606,19200,11/02/2018,Philippe,Pascal,144
5607,19979,11/02/2018,Sébastien,Vallet,174
5608,24435,11/02/2018,Gabrielle,Launay,221
5609,1933,11/03/2018,Aimée,Marques,58
5610,2906,11/03/2018,Grégoire,Vaillant,130
5611,33244,11/03/2018,Nicole,Carlier,117
5612,335,11/04/2018,Émilie,Parent,89
5613,540,11/04/2018,Hugues,Chauvin,59
5614,15681,11/04/2018,Colette,Tessier,173
5615,19227,11/04/2018,Cécile,Maury,98
5616,22111,11/04/2018,Anne,Bonnet,179
5617,30328,11/04/2018,Suzanne,Coulon,197
5618,4247,11/05/2018,Raymond,Berger,103
5619,26888,11/05/2018,Frédérique,Roy,215
5620,31731,11/05/2018,Célina,Lacombe,118
5621,33677,11/05/2018,Julien,Meyer,89
5622,1707,11/06/2018,Marguerite,Thibault,93
5623,6358,11/06/2018,Alphonse,Paul,101
5624,15078,11/06/2018,Emmanuel,Dupuis,97
5625,21739,11/06/2018,Geneviève,Thierry,85
5626,22151,11/06/2018,Luce,Marty,76
5627,23429,11/06/2018,Théophile,Regnier,85
5628,26837,11/06/2018,Danielle,Prevost,69
5629,32540,11/06/2018,Henriette,Guillot,120
5630,948,11/07/2018,Thierry,Lefevre,90
5631,2580,11/07/2018,Roger,Charles,70
5632,3138,11/07/2018,William,Loiseau,184
5633,3277,11/07/2018,Françoise,Weber,220
5634,6579,11/07/2018,Adélaïde,Jacquot,221
5635,9192,11/07/2018,Virginie,Payet,174
5636,23834,11/07/2018,Laure,Giraud,147
5637,30716,11/07/2018,Susan,Ramos,68
5638,33797,11/07/2018,Lucas,Delahaye,60
5639,35177,11/07/2018,Patricia,Raymond,145
5640,3213,11/08/2018,Roger,Bonnin,164
5641,3805,11/08/2018,Denis,Blot,140
5642,4473,11/08/2018,Benoît,Hamon,127
5643,6596,11/08/2018,Richard,Nguyen,75
5644,10594,11/08/2018,Gilbert,Gillet,64
5645,12844,11/08/2018,Virginie,Raymond,146
5646,13995,11/08/2018,Lucy,Herve,126
5647,14715,11/08/2018,Geneviève,Caron,183
5648,20269,11/08/2018,Hortense,Costa,133
5649,34445,11/08/2018,Gilles,Carpentier,136
5650,2879,11/09/2018,Augustin,Colas,149
5651,8605,11/09/2018,Victor,Launay,91
5652,15186,11/09/2018,Xavier,Dupre,50
5653,25610,11/09/2018,Jacques,Lefort,148
5654,31265,11/09/2018,Anaïs,Barbier,178
5655,391,11/11/2018,Édouard,Leleu,88
5656,2431,11/11/2018,Adélaïde,Durand,215
5657,8561,11/11/2018,Franck,Meyer,82
5658,14131,11/11/2018,Agathe,Techer,118
5659,22657,11/11/2018,Margot,Laurent,182
5660,28011,11/11/2018,Zoé,Pottier,222
5661,30160,11/11/2018,Arthur,Lenoir,78
5662,32165,11/11/2018,Paul,Thibault,92
5663,14861,11/12/2018,Bertrand,Vallee,95
5664,28663,11/12/2018,Claudine,Fontaine,95
5665,33278,11/12/2018,Benjamin,Garnier,158
5666,8041,11/13/2018,Alexandria,Muller,65
5667,31921,11/13/2018,Henriette,Barbe,131
5668,23322,11/14/2018,Adrienne,Perret,131
5669,35332,11/14/2018,Alice,Etienne,131
5670,285,11/15/2018,Dominique,Coste,128
5671,14044,11/15/2018,Vincent,Guichard,127
5672,18407,11/15/2018,François,Benard,90
5673,20998,11/15/2018,Marc,Vallet,98
5674,21408,11/15/2018,Thierry,Guibert,112
5675,22269,11/15/2018,Philippine,Blanc,80
5676,34836,11/15/2018,Henriette,Poulain,86
5677,4011,11/16/2018,Philippine,Ferrand,123
5678,20099,11/16/2018,Juliette,Dijoux,200
5679,24690,11/16/2018,Marcel,Guibert,167
5680,26737,11/16/2018,Alphonse,Rossi,179
5681,30039,11/16/2018,Paulette,Leveque,112
5682,34123,11/16/2018,Paulette,Ledoux,77
5683,4076,11/17/2018,Amélie,Blanc,61
5684,16012,11/17/2018,Odette,Marques,77
5685,16421,11/17/2018,Colette,Pineau,184
5686,20388,11/17/2018,Capucine,Hubert,126
5687,27472,11/17/2018,Célina,Nguyen,143
5688,34621,11/17/2018,Marcelle,Legros,211
5689,19278,11/18/2018,Martine,Descamps,153
5690,31367,11/18/2018,Louise,Dubois,137
5691,34104,11/18/2018,Tristan,Pichon,206
5692,35379,11/18/2018,Agathe,Gomes,217
5693,9669,11/19/2018,Vincent,Benoit,178
5694,16884,11/19/2018,Théodore,Lemaire,212
5695,20672,11/19/2018,Émile,Chevalier,190
5696,26551,11/19/2018,Vincent,Charpentier,118
5697,520,11/20/2018,Timothée,Pruvost,169
5698,3985,11/20/2018,Sylvie,Lacroix,123
5699,31777,11/20/2018,Gilbert,Rossi,198
5700,399,11/21/2018,Sophie,Mathieu,166
5701,2240,11/21/2018,Marie,Clerc,150
5702,11167,11/21/2018,Christiane,Grenier,177
5703,14057,11/21/2018,Luc,Roger,189
5704,35002,11/21/2018,Éric,Renault,51
5705,1122,11/22/2018,Martine,Barbier,75
5706,25812,11/22/2018,Léon,Humbert,61
5707,7494,11/23/2018,Laetitia,Alves,152
5708,10183,11/23/2018,Marguerite,Fontaine,222
5709,15685,11/23/2018,Vincent,Delmas,91
5710,28874,11/23/2018,Théodore,Valentin,175
5711,31158,11/23/2018,Henriette,Imbert,75
5712,7310,11/24/2018,Alexandre,Gautier,204
5713,16591,11/24/2018,Henri,Lemoine,50
5714,35286,11/24/2018,Antoine,Perret,86
5715,215,11/25/2018,Benjamin,Martin,186
5716,6357,11/25/2018,Dominique,Dufour,200
5717,7454,11/25/2018,Denis,Prevost,220
5718,9017,11/25/2018,Thomas,De Oliveira,157
5719,12115,11/25/2018,Robert,Lelievre,127
5720,17591,11/25/2018,Laetitia,Guyot,87
5721,23895,11/25/2018,Céline,Mary,175
5722,27100,11/25/2018,Anne,Arnaud,158
5723,2029,11/26/2018,Virginie,Chauvin,184
5724,7411,11/26/2018,Élodie,Courtois,213
5725,23869,11/26/2018,Gilles,Gros,142
5726,24346,11/26/2018,Suzanne,Lambert,56
5727,24928,11/26/2018,Alain,Roux,154
5728,26418,11/26/2018,Thérèse,Guerin,51
5729,1896,11/27/2018,Tristan,Aubert,99
5730,6081,11/27/2018,Pierre,Berthelot,68
5731,20730,11/27/2018,Henri,Peron,108
5732,26771,11/27/2018,Laure,Lesage,185
5733,28980,11/27/2018,Aurore,Camus,117
5734,30248,11/27/2018,Laetitia,Bernard,167
5735,4392,11/28/2018,Frédéric,Lombard,223
5736,22039,11/28/2018,Océane,Boucher,171
5737,6989,11/29/2018,Alice,Lebreton,202
5738,12520,11/29/2018,Jeannine,Leconte,211
5739,13698,11/29/2018,William,Rolland,91
5740,14783,11/29/2018,Frédérique,Laine,157
5741,28465,11/29/2018,Cécile,Buisson,198
5742,28936,11/29/2018,Margaret,Bouchet,133
5743,29901,11/29/2018,Laurent,Payet,191
5744,31761,11/29/2018,Éric,Peron,171
5745,34972,11/29/2018,Dorothée,Lamy,221
5746,9475,11/30/2018,Léon,Gerard,137
5747,23485,11/30/2018,Alex,Charrier,145
5748,31877,11/30/2018,Patrick,Roy,94
5749,23198,12/01/2018,Pierre,Lagarde,86
5750,31587,12/01/2018,Tristan,Gallet,175
5751,8940,12/02/2018,Étienne,Blot,205
5752,13748,12/02/2018,Charles,Faivre,117
5753,20125,12/02/2018,Georges,Schneider,139
5754,20599,12/03/2018,Matthieu,Mace,97
5755,26570,12/03/2018,Jacqueline,Hernandez,88
5756,3739,12/04/2018,Anouk,Martineau,176
5757,5624,12/04/2018,Thomas,Bousquet,126
5758,7578,12/04/2018,Roger,Simon,219
5759,12863,12/04/2018,Simone,Labbe,172
5760,17373,12/04/2018,Suzanne,Bourgeois,124
5761,7712,12/05/2018,Bernadette,Chauvet,70
5762,10590,12/05/2018,Anne,Moreau,129
5763,19012,12/05/2018,Emmanuelle,Jacob,70
5764,30185,12/05/2018,Élisabeth,Olivier,140
5765,33699,12/05/2018,Françoise,Navarro,139
5766,8171,12/06/2018,Isaac,Blondel,82
5767,9588,12/06/2018,Renée,Bourdon,67
5768,15232,12/06/2018,Bertrand,Levy,59
5769,15718,12/06/2018,Emmanuel,Pereira,121
5770,16627,12/06/2018,Louis,Ramos,110
5771,21745,12/06/2018,Laetitia,Charles,115
5772,24360,12/06/2018,Valentine,Lesage,86
5773,29308,12/06/2018,Tristan,Laurent,87
5774,34562,12/06/2018,Marc,Duhamel,219
5775,35327,12/06/2018,Lucy,Moreau,167
5776,35345,12/06/2018,Rémy,Vaillant,53
5777,8247,12/07/2018,Gilbert,Maillard,133
5778,11715,12/07/2018,Auguste,Blondel,182
5779,17565,12/07/2018,Claude,Masse,124
5780,20604,12/07/2018,Thibault,Dijoux,133
5781,22229,12/07/2018,Julien,Cohen,59
5782,33103,12/07/2018,Alfred,Letellier,213
5783,17212,12/08/2018,Alexandria,Gregoire,198
5784,30827,12/08/2018,Thibaut,Gerard,79
5785,640,12/09/2018,Augustin,Leroux,86
5786,3940,12/09/2018,Raymond,Berthelot,194
5787,29381,12/09/2018,Olivie,Payet,175
5788,16071,12/10/2018,Jacqueline,Reynaud,92
5789,17396,12/10/2018,Laure,Cordier,178
5790,25445,12/10/2018,Élise,Besson,150
5791,2047,12/11/2018,Éric,Maurice,220
5792,4578,12/11/2018,Françoise,Vaillant,84
5793,8217,12/11/2018,Margaud,Ramos,209
5794,12312,12/11/2018,Robert,Normand,62
5795,15820,12/11/2018,Capucine,Gregoire,107
5796,19203,12/11/2018,Virginie,Mahe,67
5797,21589,12/11/2018,Alex,Roche,202
5798,24558,12/11/2018,Louis,Mathieu,146
5799,26630,12/11/2018,Pierre,Marion,215
5800,33503,12/11/2018,Alex,Germain,181
5801,1258,12/12/2018,Sophie,Traore,79
5802,2673,12/12/2018,Philippe,Lesage,74
5803,8560,12/12/2018,Guillaume,Navarro,212
5804,16298,12/12/2018,Jacques,Mahe,194
5805,17064,12/12/2018,Inès,Leclerc,119
5806,23331,12/12/2018,Patrick,Ollivier,131
5807,28950,12/12/2018,Valérie,Da Costa,113
5808,32743,12/12/2018,Bernadette,Dupre,188
5809,3819,12/13/2018,Constance,Courtois,91
5810,5394,12/13/2018,Michelle,Moreau,114
5811,12812,12/13/2018,Benoît,Moreno,151
5812,21984,12/13/2018,Isabelle,Faure,52
5813,22792,12/13/2018,Adrienne,Bazin,218
5814,22988,12/13/2018,Isaac,Delmas,107
5815,35595,12/13/2018,Alain,Labbe,104
5816,6300,12/14/2018,Paulette,Laporte,151
5817,7313,12/14/2018,Alphonse,Blanchard,216
5818,10602,12/14/2018,Benoît,Gaudin,213
5819,24230,12/14/2018,Aurélie,Noel,216
5820,27492,12/14/2018,Claude,Meunier,101
5821,10506,12/15/2018,Christine,Pinto,185
5822,21480,12/15/2018,Aurélie,Grondin,195
5823,25435,12/15/2018,Patrick,Nguyen,65
5824,14741,12/16/2018,Martin,Bonneau,179
5825,16818,12/16/2018,Alfred,Guillet,160
5826,20139,12/16/2018,Louise,Turpin,202
5827,2485,12/17/2018,Sébastien,Pierre,103
5828,3489,12/17/2018,Laure,Hernandez,194
5829,9245,12/17/2018,Marie,Hubert,53
5830,14934,12/17/2018,Christelle,Barre,147
5831,21457,12/17/2018,Stéphanie,Le Roux,98
5832,32094,12/17/2018,Andrée,Guillet,90
5833,33142,12/17/2018,Benoît,Perret,151
5834,35322,12/17/2018,Henriette,Guillon,64
5835,6382,12/18/2018,Alix,Bernard,142
5836,8488,12/18/2018,Alexandre,Ledoux,180
5837,11580,12/18/2018,Raymond,Barbier,197
5838,19261,12/18/2018,Jean,Delattre,71
5839,21374,12/18/2018,Juliette,Didier,94
5840,22116,12/18/2018,Charlotte,Wagner,58
5841,22946,12/18/2018,Isabelle,Bouvet,195
5842,30900,12/18/2018,Adélaïde,Leger,160
5843,35828,12/18/2018,Christiane,Pineau,129
5844,11127,12/19/2018,Sylvie,Leduc,96
5845,11411,12/19/2018,Andrée,Diallo,94
5846,6795,12/20/2018,François,Bernier,151
5847,19636,12/20/2018,Julien,Bouvier,218
5848,30434,12/20/2018,Roger,Leduc,195
5849,34903,12/20/2018,Andrée,Pruvost,124
5850,21599,12/21/2018,Brigitte,Grenier,134
5851,21767,12/21/2018,Claude,Texier,180
5852,23851,12/21/2018,Hélène,Peltier,90
5853,27674,12/21/2018,Valérie,Mallet,116
5854,31331,12/21/2018,Guy,Martins,56
5855,33994,12/21/2018,Sophie,Maillard,108
5856,13840,12/22/2018,Éléonore,Maillot,80
5857,19568,12/22/2018,Antoine,Leconte,169
5858,6122,12/23/2018,Xavier,Perrin,148
5859,11936,12/23/2018,Gilles,Leroux,102
5860,958,12/24/2018,Nathalie,Hoarau,159
5861,1904,12/24/2018,Jules,Bertrand,205
5862,3443,12/24/2018,Lucie,Bonneau,174
5863,11961,12/24/2018,Margaret,Barbier,224
5864,13431,12/24/2018,Caroline,Grondin,87
5865,21256,12/24/2018,Julie,Gosselin,72
5866,344,12/25/2018,Jérôme,Berger,95
5867,8459,12/25/2018,Céline,Gomez,58
5868,20195,12/25/2018,Matthieu,Faivre,214
5869,327,12/26/2018,Thomas,Masse,171
5870,1176,12/26/2018,Capucine,Hoarau,64
5871,1631,12/26/2018,Denise,Michaud,72
5872,3747,12/26/2018,Grégoire,Bonnin,220
5873,4462,12/26/2018,Isaac,Launay,94
5874,5968,12/26/2018,Laurent,Carre,214
5875,10121,12/26/2018,Sabine,Humbert,191
5876,14965,12/26/2018,Joseph,Barbe,162
5877,15930,12/26/2018,Martine,Guyot,128
5878,24962,12/26/2018,Guy,Delaunay,73
5879,6935,12/27/2018,Olivier,Paul,127
5880,11676,12/27/2018,Jean,Dias,67
5881,12155,12/27/2018,Alain,Guyon,180
5882,16561,12/27/2018,Isaac,Benard,204
5883,26596,12/27/2018,Stéphane,Marchal,76
5884,28986,12/27/2018,Inès,Chartier,136
5885,33957,12/27/2018,Théophile,Fleury,111
5886,17101,12/28/2018,Pauline,Guyon,121
5887,22945,12/28/2018,Jacques,Joubert,185
5888,26011,12/28/2018,Christophe,Ramos,195
5889,30887,12/28/2018,Susan,Poirier,204
5890,17951,12/29/2018,Madeleine,Pons,122
5891,27515,12/29/2018,Maggie,Legendre,194
5892,30412,12/29/2018,Marcel,Normand,110
5893,5349,12/30/2018,Rémy,Gaillard,115
5894,4825,12/31/2018,Henri,Lopez,156
5895,13254,12/31/2018,Olivier,Lecomte,171
5896,17189,12/31/2018,Franck,Colas,84
5897,22335,12/31/2018,Henriette,Paris,78
5898,24197,12/31/2018,William,Barthelemy,91
5899,14483,01/01/2019,Roland,Parent,169
5900,19939,01/01/2019,Victoire,Pereira,134
5901,34825,01/01/2019,Paulette,Dupont,164
5902,26283,01/02/2019,Benjamin,Leleu,105
5903,30236,01/02/2019,Aimé,Foucher,64
5904,10175,01/03/2019,Édith,Petitjean,51
5905,17635,01/03/2019,Pauline,Begue,188
5906,20481,01/03/2019,Xavier,Cohen,98
5907,30423,01/03/2019,Michelle,Paul,138
5908,12557,01/04/2019,Louis,Bigot,183
5909,19500,01/04/2019,Thérèse,Rolland,91
5910,7035,01/05/2019,Grégoire,Valentin,135
5911,7782,01/05/2019,Gabriel,Carlier,93
5912,18225,01/05/2019,Clémence,Leclercq,70
5913,30358,01/05/2019,Aurore,Rodriguez,197
5914,6063,01/06/2019,Alix,Tanguy,220
5915,18386,01/06/2019,Christine,Bonnet,115
5916,22895,01/06/2019,Marianne,Torres,211
5917,23479,01/06/2019,Henri,Poulain,108
5918,27862,01/06/2019,Corinne,De Oliveira,168
5919,34042,01/06/2019,Monique,Blondel,149
5920,1484,01/07/2019,Jules,Poirier,57
5921,2462,01/07/2019,Léon,Delattre,159
5922,3098,01/08/2019,William,Joseph,175
5923,7265,01/08/2019,Théophile,Thibault,202
5924,7805,01/08/2019,Alexandre,Baron,68
5925,8226,01/08/2019,Marcel,Boulanger,73
5926,17454,01/08/2019,Marguerite,Delmas,182
5927,21829,01/08/2019,Martine,Pelletier,179
5928,24914,01/08/2019,Thomas,Rossi,155
5929,26922,01/08/2019,Marie,Delannoy,198
5930,30125,01/08/2019,Valentine,Joubert,159
5931,1026,01/09/2019,Renée,Mahe,116
5932,1715,01/09/2019,Guillaume,Leroy,141
5933,4141,01/09/2019,Arnaude,Lefevre,126
5934,5781,01/09/2019,Caroline,Allain,90
5935,14255,01/09/2019,Lucy,Dumont,86
5936,30690,01/09/2019,Éric,Torres,200
5937,32592,01/09/2019,Aimée,Legrand,203
5938,17610,01/10/2019,Joseph,Georges,59
5939,19161,01/10/2019,Antoinette,Mercier,84
5940,23975,01/10/2019,Émilie,Humbert,152
5941,28081,01/10/2019,Émile,Peltier,184
5942,28672,01/10/2019,Jérôme,Da Silva,184
5943,28903,01/10/2019,Laurent,Maurice,111
5944,29232,01/10/2019,Pénélope,Dumont,175
5945,22295,01/11/2019,Gérard,Klein,86
5946,33540,01/11/2019,Grégoire,Lejeune,133
5947,12207,01/12/2019,Anastasie,Hubert,60
5948,13246,01/12/2019,Robert,Blin,86
5949,25032,01/12/2019,Luc,Le Roux,73
5950,33607,01/12/2019,Paulette,Mendes,80
5951,6283,01/13/2019,Martin,Barre,152
5952,14758,01/13/2019,Valérie,Lebreton,72
5953,31594,01/13/2019,Michelle,Klein,153
5954,33580,01/13/2019,Jules,Bousquet,168
5955,34971,01/13/2019,Philippe,Rolland,123
5956,5479,01/14/2019,Isaac,Maury,193
5957,8714,01/14/2019,Christelle,De Oliveira,175
5958,15936,01/14/2019,Guy,Faure,59
5959,28311,01/14/2019,Suzanne,Bouchet,140
5960,32488,01/14/2019,Gabrielle,Parent,103
5961,33447,01/14/2019,Joseph,Bouvet,117
5962,13243,01/15/2019,Julien,Faivre,118
5963,20236,01/15/2019,Noël,Seguin,191
5964,26372,01/15/2019,Denis,Lefort,51
5965,26804,01/15/2019,Jeanne,Philippe,196
5966,29382,01/15/2019,Clémence,Meunier,140
5967,8237,01/16/2019,Aimée,Reynaud,132
5968,9300,01/16/2019,Jules,Rousset,157
5969,9628,01/16/2019,Nicolas,Da Costa,183
5970,11698,01/16/2019,Noémi,Diallo,88
5971,16321,01/16/2019,Emmanuel,Blanc,140
5972,20224,01/16/2019,Josette,Clerc,174
5973,807,01/17/2019,Matthieu,Guilbert,74
5974,8945,01/17/2019,Benoît,Mallet,54
5975,14361,01/17/2019,Océane,Boucher,208
5976,4461,01/18/2019,Claude,Gillet,183
5977,5582,01/18/2019,Antoine,Petit,165
5978,9835,01/18/2019,Alix,Joly,163
5979,9934,01/18/2019,Éléonore,Louis,73
5980,20841,01/18/2019,Alix,Riou,170
5981,24445,01/18/2019,Thibaut,Pinto,205
5982,4053,01/19/2019,René,Courtois,84
5983,15897,01/19/2019,Clémence,Mace,210
5984,18330,01/19/2019,Emmanuel,Fernandes,142
5985,25109,01/19/2019,Éléonore,Marty,98
5986,1465,01/20/2019,Susan,Noel,55
5987,6661,01/20/2019,Susan,Leleu,169
5988,13476,01/20/2019,Benjamin,Hebert,171
5989,25739,01/20/2019,Martine,Lagarde,98
5990,1449,01/21/2019,Roland,Renaud,109
5991,7219,01/21/2019,Élisabeth,Gay,178
5992,12587,01/21/2019,Marcel,Coulon,105
5993,17743,01/21/2019,Geneviève,Guichard,145
5994,25498,01/21/2019,Michèle,Diallo,138
5995,27705,01/21/2019,Hortense,Rossi,124
5996,31395,01/21/2019,Emmanuel,Gauthier,214
5997,6321,01/22/2019,Margot,Rousset,207
5998,9324,01/22/2019,Lucy,Pierre,101
5999,24171,01/22/2019,Marguerite,Petit,87
6000,34834,01/22/2019,Capucine,Guyot,63
6001,2213,01/23/2019,Victor,Launay,72
6002,16071,01/24/2019,Françoise,Leconte,122
6003,19698,01/24/2019,Isabelle,Renard,93
6004,734,01/25/2019,Agathe,Tanguy,152
6005,2355,01/25/2019,Anaïs,Teixeira,209
6006,2411,01/25/2019,Lucie,Leroy,88
6007,10071,01/25/2019,Guillaume,Durand,71
6008,31170,01/25/2019,Tristan,Georges,195
6009,33972,01/25/2019,André,Laine,140
6010,34166,01/25/2019,Astrid,Hardy,199
6011,34197,01/25/2019,Daniel,Fernandes,213
6012,34723,01/25/2019,Adrienne,Pinto,200
6013,5928,01/26/2019,Pauline,Da Silva,204
6014,6935,01/26/2019,Marcelle,Leclercq,144
6015,12615,01/26/2019,Théophile,Monnier,224
6016,18096,01/26/2019,Susan,Bigot,170
6017,19688,01/26/2019,Dominique,Morel,67
6018,26381,01/26/2019,Victor,Paul,58
6019,8656,01/27/2019,Rémy,Gautier,121
6020,9297,01/27/2019,Denis,Hebert,100
6021,11263,01/27/2019,Antoinette,Roux,83
6022,15444,01/27/2019,Arthur,Guyot,85
